McPherson County,"2,364","1,031
43.61%","954
40.36%",
Marshall County,"4,895","2,957
60.41%","2,564
52.38%",
Meade County,"27,424","18,510
67.50%","15,263
55.66%",
Mellette County,"2,055","897
43.65%","738
35.91%",
Miner County,"2,229","1,427
64.02%","1,209
54.24%",
Minnehaha County,"186,749","163,292
87.44%","127,899
68.49%",
Moody County,"6,506","4,191
64.42%","3,234
49.71%",
Oglala Lakota County,"14,335","12,556
87.59%","10,735
74.89%",
Pennington County,"109,294","83,653
76.54%","65,497
59.93%",
Perkins County,"2,907","1,037
35.67%","920
31.65%",
Potter County,"2,326","1,482
63.71%","1,309
56.28%",
Roberts County,"10,285","9,253
89.97%","7,678
74.65%",
Sanborn County,"2,388","1,556
65.16%","1,292
54.10%",
Spink County,"6,543","3,696
56.49%","3,313
50.63%",
Stanley County,"2,997","2,221
74.11%","1,819
60.69%",
Sully County,"1,331","757
56.87%","618
46.43%",
Todd County,"10,146","8,859
87.32%","7,056
69.54%",
Tripp County,"5,468","2,823
51.63%","2,427
44.39%",
Turner County,"8,264","5,252
63.55%","4,463
54.01%",
Union County,"15,177","10,677
70.35%","8,155
53.73%",
Walworth County,"5,510","3,115
56.53%","2,656
48.20%",
Yankton County,"22,717","17,772
78.23%","14,577
64.17%",
Ziebach County,"2,814","1,093
38.84%","922
32.76%",
Anderson County,"75,775","46,935
61.94%","43,090
56.87%",Tennessee
Bedford County,"47,558","23,235
48.86%","20,994
44.14%",
Benton County,"16,112","8,648
53.67%","7,730
47.98%",
Bledsoe County,"14,602","6,011
41.17%","5,524
37.83%",
Blount County,"128,443","77,614
60.43%","72,156
56.18%",
Bradley County,"104,557","50,038
47.86%","45,539
43.55%",
Campbell County,"39,687","18,703
47.13%","17,052
42.97%",
Cannon County,"13,976","6,256
44.76%","5,802
41.51%",
Carroll County,"28,018","13,811
49.29%","12,498
44.61%",
Carter County,"56,391","28,184
49.98%","25,735
45.64%",
Cheatham County,"39,929","22,555
56.49%","20,828
52.16%",
Chester County,"17,150","7,875
45.92%","7,208
42.03%",
Claiborne County,"31,613","15,281
48.34%","13,564
42.91%",
Clay County,"7,686","4,601
59.86%","4,025
52.37%",
Cocke County,"35,336","18,843
53.33%","17,333
49.05%",
Coffee County,"54,531","27,283
50.03%","24,524
44.97%",
Crockett County,"14,499","7,507
51.78%","6,872
47.40%",
Cumberland County,"58,634","32,124
54.79%","29,580
50.45%",
Davidson County,"684,017","480,493
70.25%","441,392
64.53%",
Decatur County,"11,683","5,310
45.45%","4,919
42.10%",
DeKalb County,"19,601","9,223
47.05%","8,333
42.51%",
Dickson County,"51,988","28,181
54.21%","25,933
49.88%",
Dyer County,"37,576","16,926
45.04%","15,325
40.78%",
Fayette County,"39,692","25,706
64.76%","23,199
58.45%",
Fentress County,"17,994","7,184
39.92%","6,605
36.71%",
Franklin County,"41,512","21,199
51.07%","19,209
46.27%",
Gibson County,"49,175","24,618
50.06%","22,662
46.08%",
Giles County,"29,167","12,878
44.15%","11,691
40.08%",
Grainger County,"23,013","11,907
51.74%","11,078
48.14%",
Greene County,"68,669","35,284
51.38%","32,547
47.40%",
Grundy County,"13,331","5,147
38.61%","4,602
34.52%",
Hamblen County,"63,740","32,604
51.15%","29,823
46.79%",
Hamilton County,"357,546","228,483
63.90%","208,155
58.22%",
Hancock County,"6,585","2,848
43.25%","2,626
39.88%",
Hardeman County,"25,562","12,367
48.38%","11,203
43.83%",
Hardin County,"25,771","12,422
48.20%","11,296
43.83%",
Hawkins County,"56,402","27,948
49.55%","25,815
45.77%",
Haywood County,"17,779","10,109
56.86%","9,032
50.80%",
Henderson County,"27,859","13,269
47.63%","12,041
43.22%",
Henry County,"32,279","16,508
51.14%","15,294
47.38%",
Hickman County,"24,678","10,993
44.55%","10,152
41.14%",
Houston County,"8,176","3,975
48.62%","3,619
44.26%",
Humphreys County,"18,318","8,286
45.23%","7,673
41.89%",
Jackson County,"11,615","8,790
75.68%","7,202
62.01%",
Jefferson County,"53,247","31,082
58.37%","27,875
52.35%",
Johnson County,"17,789","8,479
47.66%","7,675
43.14%",
Knox County,"456,185","298,793
65.50%","279,065
61.17%",
Lake County,"7,526","3,597
47.79%","2,859
37.99%",
Lauderdale County,"26,297","12,369
47.04%","11,007
41.86%",
Lawrence County,"42,937","17,381
40.48%","15,706
36.58%",
Lewis County,"11,956","5,066
42.37%","4,632
38.74%",
Lincoln County,"33,711","14,927
44.28%","13,709
40.67%",
Loudon County,"51,610","34,638
67.11%","32,290
62.57%",
McMinn County,"52,773","24,334
46.11%","22,525
42.68%",
McNairy County,"25,903","11,359
43.85%","10,200
39.38%",
Macon County,"23,487","10,087
42.95%","9,187
39.12%",
Madison County,"97,682","67,325
68.92%","60,291
61.72%",
Marion County,"28,417","16,177
56.93%","14,054
49.46%",
Marshall County,"32,269","20,984
65.03%","18,064
55.98%",
Maury County,"89,776","53,917
60.06%","49,418
55.05%",
Meigs County,"11,962","6,039
50.48%","5,598
46.80%",
Monroe County,"45,876","22,688
49.46%","21,248
46.32%",
Montgomery County,"196,387","100,199
51.02%","87,571
44.59%",
Moore County,"6,322","2,921
46.20%","2,651
41.93%",
Morgan County,"21,596","10,185
47.16%","9,303
43.08%",
Obion County,"30,520","13,873
45.46%","12,545
41.10%",
Overton County,"22,004","9,938
45.16%","9,186
41.75%",
Perry County,"7,912","3,703
46.80%","3,366
42.54%",
Pickett County,"5,088","2,578
50.67%","2,396
47.09%",
Polk County,"16,782","7,854
46.80%","7,028
41.88%",
Putnam County,"76,440","39,914
52.22%","36,922
48.30%",
Rhea County,"32,628","15,540
47.63%","14,726
45.13%",
Roane County,"52,897","30,734
58.10%","28,798
54.44%",
Robertson County,"69,344","38,260
55.17%","35,051
50.55%",
Rutherford County,"307,128","194,573
63.35%","180,878
58.89%",
Scott County,"21,954","13,547
61.71%","11,930
54.34%",
Sequatchie County,"14,730","7,316
49.67%","6,596
44.78%",
Sevier County,"96,287","53,570
55.64%","48,210
50.07%",
Shelby County,"937,005","569,422
60.77%","493,833
52.70%",
Smith County,"19,458","8,140
41.83%","7,404
38.05%",
Stewart County,"13,301","6,073
45.66%","5,589
42.02%",
Sullivan County,"156,734","88,863
56.70%","82,691
52.76%",
Sumner County,"179,473","108,288
60.34%","99,249
55.30%",
Tipton County,"61,446","29,172
47.48%","26,541
43.19%",
Trousdale County,"9,573","4,720
49.31%","4,355
45.49%",
Unicoi County,"17,780","10,193
57.33%","9,349
52.58%",
Union County,"19,293","9,748
50.53%","8,780
45.51%",
Van Buren County,"5,704","2,656
46.56%","2,460
43.13%",
Warren County,"40,454","21,680
53.59%","19,448
48.07%",
Washington County,"127,055","82,654
65.05%","74,845
58.91%",
Wayne County,"16,649","8,170
49.07%","7,296
43.82%",
Weakley County,"33,626","14,406
42.84%","13,166
39.15%",
White County,"26,580","12,030
45.26%","11,095
41.74%",
Williamson County,"218,648","172,827
79.04%","162,074
74.13%",
Wilson County,"132,663","88,585
66.77%","82,161
61.93%",
Anderson County,"57,863","27,134
46.89%","24,054
41.57%",Texas
Andrews County,"17,818","9,169
51.46%","8,166
45.83%",
Angelina County,"87,607","44,322
50.59%","39,518
45.11%",
Aransas County,"24,763","15,964
64.47%","13,920
56.21%",
Archer County,"8,789","4,444
50.56%","4,080
46.42%",
Armstrong County,"1,916","824
43.01%","720
37.58%",
Atascosa County,"48,828","28,967
59.32%","25,134
51.47%",
Austin County,"29,565","16,642
56.29%","14,557
49.24%",
Bailey County,"7,092","3,218
45.38%","2,665
37.58%",
Bandera County,"21,763","11,493
52.81%","10,051
46.18%",
Bastrop County,"82,577","59,945
72.59%","50,252
60.85%",
Baylor County,"3,591","1,604
44.67%","1,448
40.32%",
Bee County,"32,691","19,093
58.40%","16,213
49.59%",
Bell County,"342,236","183,325
53.57%","155,340
45.39%",
Bexar County,"1,925,865","1,514,376
78.63%","1,279,354
66.43%",
Blanco County,"11,279","6,809
60.37%","6,059
53.72%",
Borden County,665,"229
34.44%","202
30.38%",
Bosque County,"18,122","9,475
52.28%","8,454
46.65%",
Bowie County,"93,858","38,781
41.32%","32,958
35.11%",
Brazoria County,"353,999","242,469
68.49%","217,239
61.37%",
Brazos County,"219,193","135,082
61.63%","117,721
53.71%",
Brewster County,"9,216","5,947
64.53%","5,043
54.72%",
Briscoe County,"1,546","690
44.63%","620
40.10%",
Brooks County,"7,180","6,786
94.51%","4,666
64.99%",
Brown County,"37,834","17,736
46.88%","15,866
41.94%",
Burleson County,"17,863","9,734
54.49%","8,792
49.22%",
Burnet County,"45,750","28,433
62.15%","25,189
55.06%",
Caldwell County,"41,401","28,135
67.96%","23,907
57.74%",
Calhoun County,"21,807","12,903
59.17%","11,300
51.82%",
Callahan County,"13,770","5,827
42.32%","5,209
37.83%",
Cameron County,"421,750","417,147
98.91%","335,749
79.61%",
Camp County,"12,813","6,357
49.61%","5,478
42.75%",
Carson County,"6,032","2,324
38.53%","2,045
33.90%",
Cass County,"30,087","11,775
39.14%","10,206
33.92%",
Castro County,"7,787","3,802
48.82%","3,169
40.70%",
Chambers County,"40,292","24,299
60.31%","21,449
53.23%",
Cherokee County,"51,903","23,838
45.93%","21,088
40.63%",
Childress County,"7,226","3,954
54.72%","3,605
49.89%",
Clay County,"10,387","4,811
46.32%","4,391
42.27%",
Cochran County,"2,904","1,255
43.22%","1,092
37.60%",
Coke County,"3,275","1,449
44.24%","1,289
39.36%",
Coleman County,"8,391","3,459
41.22%","3,082
36.73%",
Collin County,"944,350","785,862
83.22%","693,196
73.40%",
Collingsworth County,"2,996","1,108
36.98%","926
30.91%",
Colorado County,"21,022","12,540
59.65%","11,127
52.93%",
Comal County,"135,097","107,618
79.66%","94,216
69.74%",
Comanche County,"13,495","6,827
50.59%","6,160
45.65%",
Concho County,"4,233","1,565
36.97%","1,310
30.95%",
Cooke County,"39,571","18,460
46.65%","15,416
38.96%",
Coryell County,"75,389","36,111
47.90%","31,353
41.59%",
Cottle County,"1,623","589
36.29%","521
32.10%",
Crane County,"4,839","2,242
46.33%","1,739
35.94%",
Crockett County,"3,633","1,855
51.06%","1,604
44.15%",
Crosby County,"5,861","2,842
48.49%","2,549
43.49%",
Culberson County,"2,241","1,322
58.99%","1,152
51.41%",
Dallam County,"7,243","4,086
56.41%","3,029
41.82%",
Dallas County,"2,586,552","1,816,880
70.24%","1,561,069
60.35%",
Dawson County,"12,964","5,017
38.70%","4,380
33.79%",
Deaf Smith County,"18,899","9,030
47.78%","7,874
41.66%",
Delta County,"5,215","2,009
38.52%","1,771
33.96%",
Denton County,"807,047","613,279
75.99%","546,541
67.72%",
DeWitt County,"20,435","10,078
49.32%","9,120
44.63%",
Dickens County,"2,216","790
35.65%","709
31.99%",
Dimmit County,"10,663","11,853
111.16%","7,349
68.92%",
Donley County,"3,387","1,362
40.21%","1,192
35.19%",
Duval County,"11,355","8,436
74.29%","7,149
62.96%",
Eastland County,"18,270","7,531
41.22%","6,553
35.87%",
Ector County,"158,342","82,027
51.80%","70,056
44.24%",
Edwards County,"2,055","879
42.77%","763
37.13%",
Ellis County,"168,838","110,673
65.55%","97,894
57.98%",
El Paso County,"837,654","802,110
95.76%","629,762
75.18%",
Erath County,"41,482","17,869
43.08%","15,800
38.09%",
Falls County,"17,299","9,311
53.82%","8,007
46.29%",
Fannin County,"34,175","16,320
47.75%","14,448
42.28%",
Fayette County,"25,066","14,936
59.59%","13,068
52.13%",
Fisher County,"3,883","1,605
41.33%","1,400
36.05%",
Floyd County,"5,872","2,782
47.38%","2,485
42.32%",
Foard County,"1,408","601
42.68%","509
36.15%",
Fort Bend County,"739,342","652,367
88.24%","578,961
78.31%",
Franklin County,"10,679","4,532
42.44%","3,938
36.88%",
Freestone County,"19,709","8,766
44.48%","7,814
39.65%",
Frio County,"19,394","15,822
81.58%","13,886
71.60%",
Gaines County,"20,321","5,369
26.42%","4,627
22.77%",
Galveston County,"327,089","226,556
69.26%","204,650
62.57%",
Garza County,"6,288","3,426
54.48%","3,222
51.24%",
Gillespie County,"26,208","16,364
62.44%","14,547
55.51%",
Glasscock County,"1,430","696
48.67%","608
42.52%",
Goliad County,"7,531","3,645
48.40%","3,266
43.37%",
Gonzales County,"20,667","11,734
56.78%","10,446
50.54%",
Gray County,"22,685","9,734
42.91%","8,649
38.13%",
Grayson County,"128,560","67,973
52.87%","58,820
45.75%",
Gregg County,"123,494","65,688
53.19%","57,679
46.71%",
Grimes County,"27,630","17,773
64.33%","15,814
57.23%",
Guadalupe County,"155,137","103,737
66.87%","90,293
58.20%",
Hale County,"34,113","15,887
46.57%","14,040
41.16%",
Hall County,"3,074","1,405
45.71%","1,245
40.50%",
Hamilton County,"8,269","4,583
55.42%","4,193
50.71%",
Hansford County,"5,547","2,465
44.44%","2,212
39.88%",
Hardeman County,"3,952","1,940
49.09%","1,766
44.69%",
Hardin County,"56,379","24,647
43.72%","21,750
38.58%",
Harris County,"4,602,523","3,416,268
74.23%","2,943,024
63.94%",
Harrison County,"66,645","29,666
44.51%","26,154
39.24%",
Hartley County,"5,767","3,243
56.23%","2,644
45.85%",
Haskell County,"5,809","2,502
43.07%","2,136
36.77%",
Hays County,"204,150","167,259
81.93%","143,214
70.15%",
Hemphill County,"4,061","1,809
44.55%","1,600
39.40%",
Henderson County,"80,460","37,575
46.70%","32,906
40.90%",
Hidalgo County,"849,389","918,348
108.12%","665,363
78.33%",
Hill County,"35,399","16,956
47.90%","14,714
41.57%",
Hockley County,"23,162","11,313
48.84%","9,883
42.67%",
Hood County,"56,901","32,991
57.98%","29,557
51.94%",
Hopkins County,"36,240","16,754
46.23%","14,775
40.77%",
Houston County,"22,955","10,907
47.51%","9,647
42.03%",
Howard County,"36,667","14,377
39.21%","12,523
34.15%",
Hudspeth County,"4,098","4,069
99.29%","3,479
84.90%",
Hunt County,"92,152","47,365
51.40%","41,583
45.12%",
Hutchinson County,"21,571","8,297
38.46%","7,204
33.40%",
Irion County,"1,524","750
49.21%","667
43.77%",
Jack County,"8,842","3,938
44.54%","3,485
39.41%",
Jackson County,"14,820","7,385
49.83%","6,603
44.55%",
Jasper County,"35,504","14,893
41.95%","13,175
37.11%",
Jeff Davis County,"2,234","1,327
59.40%","1,181
52.86%",
Jefferson County,"255,210","142,015
55.65%","124,045
48.61%",
Jim Hogg County,"5,282","3,759
71.17%","2,937
55.60%",
Jim Wells County,"41,192","27,005
65.56%","22,613
54.90%",
Johnson County,"163,475","91,124
55.74%","79,854
48.85%",
Jones County,"19,891","10,351
52.04%","8,719
43.83%",
Karnes County,"15,387","9,296
60.41%","8,485
55.14%",
Kaufman County,"118,910","81,280
68.35%","70,736
59.49%",
Kendall County,"41,982","33,548
79.91%","29,198
69.55%",
Kenedy County,595,"246
41.34%","217
36.47%",
Kent County,749,"313
41.79%","277
36.98%",
Kerr County,"51,365","29,025
56.51%","25,116
48.90%",
Kimble County,"4,408","2,068
46.91%","1,823
41.36%",
King County,228,"56
24.56%","46
20.18%",
Kinney County,"3,675","2,122
57.74%","1,823
49.61%",
Kleberg County,"31,425","22,125
70.41%","18,850
59.98%",
Knox County,"3,733","1,568
42.00%","1,408
37.72%",
Lamar County,"49,532","21,654
43.72%","19,175
38.71%",
Lamb County,"13,262","6,285
47.39%","5,457
41.15%",
Lampasas County,"20,640","11,154
54.04%","9,664
46.82%",
La Salle County,"7,409","5,419
73.14%","4,740
63.98%",
Lavaca County,"19,941","9,743
48.86%","8,897
44.62%",
Lee County,"16,952","9,153
53.99%","7,979
47.07%",
Leon County,"17,098","7,774
45.47%","6,836
39.98%",
Liberty County,"81,862","45,721
55.85%","39,235
47.93%",
Limestone County,"23,515","10,431
44.36%","9,147
38.90%",
Lipscomb County,"3,469","1,049
30.24%","941
27.13%",
Live Oak County,"12,123","4,550
37.53%","4,054
33.44%",
Llano County,"20,640","12,504
60.58%","11,242
54.47%",
Loving County,102,"41
40.20%","30
29.41%",
Lubbock County,"301,454","167,652
55.61%","147,438
48.91%",
Lynn County,"5,808","2,645
45.54%","2,338
40.25%",
McCulloch County,"8,098","3,432
42.38%","3,095
38.22%",
McLennan County,"248,429","149,168
60.04%","130,471
52.52%",
McMullen County,662,"356
53.78%","329
49.70%",
Madison County,"14,128","7,055
49.94%","6,173
43.69%",
Marion County,"10,083","4,460
44.23%","4,001
39.68%",
Martin County,"5,614","2,116
37.69%","1,745
31.08%",
Mason County,"4,161","2,287
54.96%","2,109
50.68%",
Matagorda County,"36,743","19,987
54.40%","17,206
46.83%",
Maverick County,"57,970","74,713
128.88%","52,778
91.04%",
Medina County,"49,334","31,503
63.86%","27,758
56.27%",
Menard County,"2,123","1,219
57.42%","1,118
52.66%",
Midland County,"164,194","86,565
52.72%","74,696
45.49%",
Milam County,"24,664","12,517
50.75%","11,269
45.69%",
Mills County,"4,902","2,312
47.16%","2,069
42.21%",
Mitchell County,"8,558","3,415
39.90%","3,097
36.19%",
Montague County,"19,409","8,067
41.56%","6,997
36.05%",
Montgomery County,"554,445","392,522
70.80%","339,060
61.15%",
Moore County,"21,801","11,970
54.91%","9,312
42.71%",
Morris County,"12,424","6,238
50.21%","5,452
43.88%",
Motley County,"1,156","467
40.40%","338
29.24%",
Nacogdoches County,"65,558","33,784
51.53%","29,175
44.50%",
Navarro County,"48,583","26,585
54.72%","23,325
48.01%",
Newton County,"14,057","3,734
26.56%","3,324
23.65%",
Nolan County,"14,966","7,022
46.92%","6,383
42.65%",
Nueces County,"360,486","238,841
66.26%","206,443
57.27%",
Ochiltree County,"10,348","4,226
40.84%","3,726
36.01%",
Oldham County,"2,090","868
41.53%","753
36.03%",
Orange County,"84,047","34,603
41.17%","29,928
35.61%",
Palo Pinto County,"28,317","12,359
43.65%","10,977
38.76%",
Panola County,"23,440","9,424
40.20%","8,309
35.45%",
Parker County,"129,802","72,357
55.74%","64,500
49.69%",
Parmer County,"9,852","4,382
44.48%","3,864
39.22%",
Pecos County,"15,797","10,585
67.01%","9,340
59.13%",
Polk County,"47,837","25,201
52.68%","21,914
45.81%",
Potter County,"120,899","60,868
50.35%","51,638
42.71%",
Presidio County,"7,123","7,995
112.24%","6,355
89.22%",
Rains County,"11,473","5,144
44.84%","4,584
39.95%",
Randall County,"132,475","70,445
53.18%","61,828
46.67%",
Reagan County,"3,752","1,773
47.25%","1,554
41.42%",
Real County,"3,389","1,872
55.24%","1,643
48.48%",
Red River County,"12,275","5,367
43.72%","4,719
38.44%",
Reeves County,"15,125","21,181
140.04%","9,609
63.53%",
Refugio County,"7,236","4,154
57.41%","3,731
51.56%",
Roberts County,885,"286
32.32%","257
29.04%",
Robertson County,"16,890","8,798
52.09%","7,728
45.75%",
Rockwall County,"93,642","70,252
75.02%","61,041
65.19%",
Runnels County,"10,310","5,011
48.60%","4,562
44.25%",
Rusk County,"53,595","24,615
45.93%","21,643
40.38%",
Sabine County,"10,458","4,313
41.24%","3,811
36.44%",
San Augustine County,"8,327","4,036
48.47%","3,502
42.06%",
San Jacinto County,"27,819","11,026
39.63%","9,691
34.84%",
San Patricio County,"67,046","43,561
64.97%","37,229
55.53%",
San Saba County,"5,962","2,714
45.52%","2,311
38.76%",
Schleicher County,"3,061","1,407
45.97%","1,287
42.05%",
Scurry County,"17,239","9,124
52.93%","8,002
46.42%",
Shackelford County,"3,311","1,333
40.26%","1,188
35.88%",
Shelby County,"25,478","11,028
43.28%","9,407
36.92%",
Sherman County,"3,058","1,269
41.50%","995
32.54%",
Smith County,"225,015","121,387
53.95%","107,721
47.87%",
Somervell County,"8,743","4,405
50.38%","3,993
45.67%",
Starr County,"63,894","88,798
138.98%","66,639
104.30%",
Stephens County,"9,372","3,728
39.78%","3,337
35.61%",
Sterling County,"1,141","577
50.57%","505
44.26%",
Stonewall County,"1,385","641
46.28%","578
41.73%",
Sutton County,"3,865","1,849
47.84%","1,635
42.30%",
Swisher County,"7,484","3,318
44.33%","2,957
39.51%",
Tarrant County,"2,019,977","1,341,866
66.43%","1,182,746
58.55%",
Taylor County,"136,348","72,351
53.06%","62,998
46.20%",
Terrell County,862,"480
55.68%","399
46.29%",
Terry County,"12,615","5,801
45.98%","5,065
40.15%",
Throckmorton County,"1,567","684
43.65%","600
38.29%",
Titus County,"32,730","16,007
48.91%","13,509
41.27%",
Tom Green County,"117,466","62,664
53.35%","56,398
48.01%",
Travis County,"1,203,166","1,019,019
84.69%","880,989
73.22%",
Trinity County,"14,569","7,056
48.43%","6,153
42.23%",
Tyler County,"21,496","8,903
41.42%","8,032
37.37%",
Upshur County,"40,769","16,239
39.83%","14,321
35.13%",
Upton County,"3,634","1,738
47.83%","1,515
41.69%",
Uvalde County,"27,009","16,896
62.56%","14,378
53.23%",
Val Verde County,"49,027","45,764
93.34%","34,169
69.69%",
Van Zandt County,"54,368","23,614
43.43%","21,037
38.69%",
Victoria County,"91,970","50,456
54.86%","45,045
48.98%",
Walker County,"71,539","40,448
56.54%","35,440
49.54%",
Waller County,"49,987","27,175
54.36%","23,628
47.27%",
Ward County,"11,586","5,126
44.24%","4,294
37.06%",
Washington County,"34,796","20,346
58.47%","18,309
52.62%",
Webb County,"272,053","411,772
151.36%","264,171
97.10%",
Wharton County,"41,551","25,151
60.53%","21,618
52.03%",
Wheeler County,"5,482","2,340
42.69%","2,037
37.16%",
Wichita County,"131,818","66,711
50.61%","59,257
44.95%",
Wilbarger County,"12,906","7,162
55.49%","6,534
50.63%",
Willacy County,"21,754","17,081
78.52%","14,337
65.91%",
Williamson County,"527,057","453,803
86.10%","400,077
75.91%",
Wilson County,"48,198","29,453
61.11%","26,053
54.05%",
Winkler County,"7,802","3,470
44.48%","3,023
38.75%",
Wise County,"64,639","30,503
47.19%","27,023
41.81%",
Wood County,"43,815","21,899
49.98%","19,704
44.97%",
Yoakum County,"8,571","4,085
47.66%","3,468
40.46%",
Young County,"18,114","8,274
45.68%","7,432
41.03%",
Zapata County,"14,369","9,795
68.17%","8,398
58.45%",
Zavala County,"12,131","7,020
57.87%","6,014
49.58%",
Beaver County,"6,443","3,766
58.45%","3,200
49.67%",Utah
Box Elder County,"53,001","32,697
61.69%","29,079
54.87%",
Cache County,"122,336","86,133
70.41%","74,641
61.01%",
Carbon County,"20,356","11,439
56.19%","10,172
49.97%",
Daggett County,612,"819
133.82%","632
103.27%",
Davis County,"340,621","258,216
75.81%","237,030
69.59%",
Duchesne County,"20,219","10,590
52.38%","8,931
44.17%",
Emery County,"10,248","5,059
49.37%","4,608
44.96%",
Garfield County,"5,017","3,219
64.16%","2,883
57.46%",
Grand County,"9,616","7,631
79.36%","6,599
68.63%",
Iron County,"49,691","28,642
57.64%","25,123
50.56%",
Juab County,"10,948","5,181
47.32%","4,405
40.24%",
Kane County,"7,350","4,507
61.32%","3,934
53.52%",
Millard County,"12,733","6,885
54.07%","5,961
46.82%",
Morgan County,"11,391","7,523
66.04%","6,497
57.04%",
Piute County,"1,904","672
35.29%","567
29.78%",
Rich County,"2,350","1,617
68.81%","1,293
55.02%",
Salt Lake County,"1,120,805","904,143
80.67%","810,040
72.27%",
San Juan County,"15,281","11,377
74.45%","9,917
64.90%",
Sanpete County,"29,366","14,624
49.80%","12,670
43.15%",
Sevier County,"21,118","10,992
52.05%","9,482
44.90%",
Summit County,"40,511","43,850
108.24%","37,123
91.64%",
Tooele County,"65,185","47,632
73.07%","42,417
65.07%",
Uintah County,"36,323","18,430
50.74%","15,409
42.42%",
Utah County,"590,440","416,565
70.55%","364,492
61.73%",
Wasatch County,"30,523","22,922
75.10%","20,638
67.61%",
Washington County,"160,537","103,372
64.39%","92,356
57.53%",
Wayne County,"2,694","1,639
60.84%","1,462
54.27%",
Weber County,"247,731","176,376
71.20%","159,369
64.33%",
Addison County,"36,939","29,187
79.01%","26,002
70.39%",Vermont
Bennington County,"35,920","17,745
49.40%","15,224
42.38%",
Caledonia County,"30,425","12,702
41.75%","10,900
35.83%",
Chittenden County,"162,052","136,754
84.39%","120,595
74.42%",
Essex County,"6,208","3,350
53.96%","2,461
39.64%",
Franklin County,"49,025","20,518
41.85%","18,317
37.36%",
Grand Isle County,"6,965","6,639
95.32%","5,843
83.89%",
Lamoille County,"25,268","18,887
74.75%","16,003
63.33%",
Orange County,"28,937","18,744
64.78%","15,258
52.73%",
Orleans County,"26,911","17,835
66.27%","15,842
58.87%",
Rutland County,"59,273","45,955
77.53%","40,387
68.14%",
Washington County,"58,477","30,871
52.79%","27,359
46.79%",
Windham County,"43,150","34,515
79.99%","28,720
66.56%",
Windsor County,"55,427","34,932
63.02%","27,353
49.35%",
Accomack County,"32,742","22,984
70.20%","21,802
66.59%",Virginia
Albemarle County,"106,355","94,157
88.53%","88,451
83.17%",
Alleghany County,"15,286","9,064
59.30%","8,089
52.92%",
Amelia County,"12,854","7,323
56.97%","6,932
53.93%",
Amherst County,"31,882","17,935
56.25%","16,706
52.40%",
Appomattox County,"15,577","8,543
54.84%","7,918
50.83%",
Arlington County,"231,803","199,549
86.09%","178,611
77.05%",
Augusta County,"74,701","47,440
63.51%","45,967
61.53%",
Bath County,"4,393","2,448
55.73%","2,245
51.10%",
Bedford County,"77,908","45,683
58.64%","42,538
54.60%",
Bland County,"6,447","3,399
52.72%","3,092
47.96%",
Botetourt County,"33,222","22,118
66.58%","21,631
65.11%",
Brunswick County,"16,665","9,638
57.83%","8,848
53.09%",
Buchanan County,"22,138","11,452
51.73%","10,508
47.47%",
Buckingham County,"17,004","10,251
60.29%","9,663
56.83%",
Campbell County,"55,170","30,700
55.65%","28,778
52.16%",
Caroline County,"30,184","17,993
59.61%","16,611
55.03%",
Carroll County,"29,738","13,666
45.95%","12,605
42.39%",
Charles City County,"6,995","4,880
69.76%","4,936
70.56%",
Charlotte County,"12,095","6,868
56.78%","6,501
53.75%",
Chesterfield County,"339,447","258,307
76.10%","238,050
70.13%",
Clarke County,"14,365","10,150
70.66%","9,558
66.54%",
Craig County,"5,113","2,584
50.54%","2,504
48.97%",
Culpeper County,"50,450","34,100
67.59%","31,864
63.16%",
Cumberland County,"9,786","5,504
56.24%","5,101
52.13%",
Dickenson County,"14,960","7,940
53.07%","7,162
47.87%",
Dinwiddie County,"28,308","15,741
55.61%","14,895
52.62%",
Essex County,"11,036","7,238
65.59%","6,738
61.05%",
Fairfax County,"1,143,529","956,291
83.63%","863,790
75.54%",
Fauquier County,"69,115","50,999
73.79%","46,889
67.84%",
Floyd County,"15,666","8,726
55.70%","8,581
54.77%",
Fluvanna County,"26,282","20,016
76.16%","19,088
72.63%",
Franklin County,"56,233","30,094
53.52%","27,958
49.72%",
Frederick County,"85,153","56,379
66.21%","52,453
61.60%",
Giles County,"16,814","10,001
59.48%","9,405
55.94%",
Gloucester County,"37,161","24,563
66.10%","23,018
61.94%",
Goochland County,"22,482","18,908
84.10%","18,343
81.59%",
Grayson County,"15,811","8,040
50.85%","7,380
46.68%",
Greene County,"19,410","14,145
72.87%","13,412
69.10%",
Greensville County,"11,659","6,282
53.88%","5,496
47.14%",
Halifax County,"34,779","20,734
59.62%","18,825
54.13%",
Hanover County,"104,449","80,311
76.89%","78,114
74.79%",
Henrico County,"325,642","251,349
77.19%","235,932
72.45%",
Henry County,"51,588","27,834
53.95%","25,232
48.91%",
Highland County,"2,214","1,365
61.65%","1,294
58.45%",
Isle of Wight County,"36,372","26,399
72.58%","24,046
66.11%",
James City County,"74,153","61,347
82.73%","55,785
75.23%",
King and Queen County,"7,052","4,403
62.44%","4,162
59.02%",
King George County,"25,890","15,908
61.44%","14,470
55.89%",
King William County,"16,497","10,689
64.79%","10,076
61.08%",
Lancaster County,"10,804","8,047
74.48%","7,503
69.45%",
Lee County,"24,134","10,403
43.11%","9,389
38.90%",
Loudoun County,"385,143","342,731
88.99%","318,211
82.62%",
Louisa County,"35,380","23,800
67.27%","22,689
64.13%",
